review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes,product_name,Polarity,Subjectivity,Sentiment
R17A9HE0F5MONM,B0D3JB14QS,5.0 out of 5 stars Very Happy with these,GJS,5,"I'm very happy with these Beats Solo Buds. Quick charging, long battery life, easy to pair with my Iphone. This is my first time using a Beats by Dre product and I'm very pleased.Also comes with multiple sizes of the silicone ear tips which is a nice touch.No charging cable included but it fits your standard USB-C cable, which, let's be honest, we all have a zillion of those.","Reviewed in the United States August 1, 2024",AFAEGIQN6XRE54WGGVBXTILOCP5A,0,0,Color: Storm GrayStyle: Solo Buds,Beats Solo Buds,0.33666666666666667,0.5266666666666667,Positive
R1FFU2CW332MKV,B0D3JB14QS,5.0 out of 5 stars Great,Melissa K,5,"The Beats Solo Buds are a solid choice for wireless earbuds with their battery life and compatibility with both Apple and Android devices. The matte black finish is sleek, and the built-in microphone works well for calls. Overall, they offer great sound quality and convenience for on-the-go listening.","Reviewed in the United States July 26, 2024",AE5OMKCQ2YCZAWCNYJ7D5OJVLIFQ,0,0,Color: Matte BlackStyle: Solo Buds,Beats Solo Buds,0.2066666666666667,0.3366666666666666,Positive
R2STPL9G221GI2,B0D3JB14QS,5.0 out of 5 stars Fantastic!,Jim.,5,"I've avoided Beats headphones in the past, but I took a shot with these at a lower price. These headphones or great! They connected right to my iPhone by just holding them next to it. The headphones themselves are small and fit right inside my ears, and stay put without issue. Usually headphone want to fall out of my ears so I've been pleasantly surprised by this pair. The charging case is small, so you can pop it in your pocket and almost forget they're even there, be careful! There's no noise cancellation, so if that's important to you, check out one of the higher end models. Overall, I'd recommend these without hesitation.","Reviewed in the United States June 24, 2024",AF45HIKOPBPR6O5GQMUMJQD4WSDQ,0,1,Color: Matte BlackStyle: Solo Buds,Beats Solo Buds,0.11403061224489794,0.49438775510204086,Neutral
R3OEVUR3O1QKJV,B0D3JB14QS,5.0 out of 5 stars Great Sound Quality,sean,5,This little earbud generates nice good quality music. However no indicator for charging and cannot turn off acitve noise cancelling.,"Reviewed in the United States July 10, 2024",AHUKEENAAKTTULPLFQXIJ3HA5G4A,0,1,Color: Matte BlackStyle: Solo Buds,Beats Solo Buds,0.3708333333333333,0.7000000000000001,Positive
R3QDT2B7S3FWTN,B0D3JB14QS,5.0 out of 5 stars Amazing Pair!!,Oscar Benavides,5,I bought them since I liked the price to the performance aspects of it. Its smaller than the Beats studio buds and those were amazing this is just a smaller more aesthetic pair!,"Reviewed in the United States June 20, 2024",AFJAVSN5IMQDAZPMRWFHLWDK3HFQ,0,26,Color: Transparent RedStyle: Solo Buds,Beats Solo Buds,0.36500000000000005,0.64,Positive
R3CG9KMYIHUOFI,B0D3JB14QS,1.0 out of 5 stars Mediocre sound; lacking features; works with iPhone,Anne Swan,1,"This is a very disappointing product from Beats. I've had the fantastic Power Beats Pro ear buds with ear hooks and lots of features for a couple years, so I expected more from this product--even at the low price point. First, the positive features: they were easy to pair with my iPhone 15 Pro Max. They also came with some charge; they do hold a charge for a long time and charge up quickly. The built in microphone worked for phone calls. The best feature was that the XS ear tips fit my small ear canal; I've not ever had an ear bud type that actually staying in my ear before--a first! The translucent red case and the red earbuds are attractive. The small case is portable, but frankly, I have no problem taking my slightly larger Power Beats Pro case anywhere I need it.Now, for the other aspects: The ""selling"" feature of this is its small size. Frankly, it makes it harder to maneuver, to get the buds out of the case and into ears. But most importantly, the sound is mediocre or less. There is no noise cancelling, and for some reason I have the volume setting on my iPhone turned as high as it will go and the sound on the earbud is at a low volume. Why won't the volume increase as typical speakers or headphones? Turns out I need some unnamed app to control the volume. But the instructions don't name the app. Also, I was unable to locate the app in the Apple App store. All I could find was an app for Beats Pill.As others have mentioned, the sound is in the high and mid-range--so the base is missing in the rock music and the classical music I prefer. I've had sound this ""good"" from cheap wired pairs. I would have liked some indication of which is right and left. The buds are very small, and I find it tricky to align them in the proper way to get them in the case. There is no noise cancelling feature; other offerings around this price point offer that. Also, this doesn't come with a cable or plug. I happen to have several USB-C cables and plugs, but if you don't have one, there's another expense. AIn my opinion, the positive features don't overcome the poor sound quality and the lack of noise cancelling. These do not make listening fun. I cannot recommend this product.","Reviewed in the United States July 1, 2024",AE2YL4P67J4E3A5T6LTRUHF4VERQ,0,1,Color: Transparent RedStyle: Solo Buds,Beats Solo Buds,0.10194409756909757,0.4385248085248085,Neutral
R2O5U6P3VJE8ZW,B0D3JB14QS,2.0 out of 5 stars Underwhelming. Conveniently small I suppose,Bumblebee Tuna,2,"First time in ears...played some music... kept hitting the volume up button... not nearly enough volume.I'm going to keep using them as something I'll actually keep in my pocket and use on phone calls, etc.. But, I expected WAY more!!","Reviewed in the United States July 12, 2024",AHZL2ZGOCP7VUX4RCTNTTQ7JNRHA,0,0,Color: Matte BlackStyle: Solo Buds,Beats Solo Buds,0.18625,0.36666666666666664,Neutral
R3UBKMU54DSBY1,B0D3JB14QS,5.0 out of 5 stars Great,G,5,"Personally, these are great headphones For the price.They sound amazing and clear. 18 hours of battery life. Great Look And feel good . Not too heavy. These are great earbuds that I really recommend.","Reviewed in the United States June 25, 2024",AE3PQMSO7LPYAIHC6XLY2FODWG3Q,0,1,Color: Matte BlackStyle: Solo Buds,Beats Solo Buds,0.42000000000000004,0.5533333333333335,Positive
R3K3LQBSQE1WGV,B0D3JB14QS,2.0 out of 5 stars These sound terrible you have been Warned,Richard J.,2,"Easily the worst sounding mainstream earbuds I have ever heard. These ar treble heavy but also very out of tune, they sound like performing in an empty room. My favorite headphones are the beats solo 4 but these earbuds really don't sound good and there is no so so you can't fix them. They also are not that loud and when you consider they don't have NC or a battery in the case it's just an all around bad purchase. These sound like some $30 earbuds that I own. On the pro side they are small and the case is beautiful but not having a battery is kind of weak It honestly seems like Beats has different teams working on their earbuds and headphones. The two recent headphones (solo 4 and studio pro) have been really good and all of their wireless earbuds have been bad. The studio buds + sound pretty good but all their other earbuds sound like knock offs. I was let down by this one because it's well built and looks good but lacking in features, function and sound.","Reviewed in the United States June 21, 2024",AEUZYG3RJ34KCV4AF5PPVSFS5VPA,0,10,Color: Transparent RedStyle: Solo Buds,Beats Solo Buds,0.190925925925926,0.6135185185185185,Neutral
R1UHSE3THSRB4T,B0D3JB14QS,5.0 out of 5 stars Awesome,Christie M.,5,These sound great and are fantastic to listen to. They are small and fit in your ear without discomfort. They charge fast and the sound They make when they turn on or pair are very cute,"Reviewed in the United States June 23, 2024",AGSNSX6HTR2LRD4GYUY2W3C7DX4A,0,2,Color: Storm GrayStyle: Solo Buds,Beats Solo Buds,0.375,0.60625,Positive
R3OG6JNQS8OZ8H,B0D3JB14QS,5.0 out of 5 stars Wowed,Velma,5,"I've never used a beats by Dre product until just now.They had an almost 80% charge right out of the box, which is a plus. I followed the directions on the box and my phone. It asked me to install the beats app and I did. The controls are simple to use and customize.Speaking of the box, don't throw it away. The other earbud silicone covers are in there on the other side where the buds and case were.C charging; c charger not included.These definitely dampen the noise around me without deafening it.I would definitely buy again!","Reviewed in the United States June 26, 2024",AHSZDY67WVCWGZHVWN23ABDX6SJQ,0,0,Color: Transparent RedStyle: Solo Buds,Beats Solo Buds,0.0059523809523809494,0.44047619047619047,Neutral
R1UNRJZKILULY2,B0D3JB14QS,5.0 out of 5 stars Simple but really nice,River,5,"I recently got these and started using them so far- they're pretty simple. I do like the design but I did notice that compared to my other pairs of headphones, this one didn't come with a charger which is surpising. Outside of this, the sound qauilty is standard, it's not too loud but also not too quiet. I do like using these since the shape of the earbuds allow me to use them without having to worry about it pressing down on my ears.","Reviewed in the United States June 25, 2024",AEFHZWIDBCDV2IJBBLU5HQECJUTQ,0,0,Color: Transparent RedStyle: Solo Buds,Beats Solo Buds,0.05176767676767677,0.44130591630591626,Neutral
R2R055MPTQJBH1,B0D3JB14QS,1.0 out of 5 stars Huge Disappointment From A Recognized Brand,J. Boofer,1,"I was excited to see something from a recognized brand become available through the Vine program. But that excitement was quickly replaced with disappointment.Let's talk about the few positives. To my surprise, they fit really well in my ears and felt secure. Just looking at them, I figured the fit would be an issue, but they fit my ears great. The sound of them when working properly was pretty good and they offer pretty impressive bass response for ear buds. This is unfortunately where the positives end.As marks on the negative side, the buttons on the side of the earbuds you can use to perform different functions are terrible. They are hard to find even when you know where they are and you have to press on them way too firmly to get them to work. I don't really want to have to shove the earbud halfway to my brain to depress the button. For the price point, you would expect noise cancellation and ambient mode. Nope, like Charlie Sheen they have one speed. Onto the most damning aspect, the left earbud quit working after only about 10 uses. That's right, 10 uses. I have had ear buds that cost less than half that outlasted these by years.Beats is a name that should be synonymous with quality. These miss the mark from what I would be looking for from them in so many ways. Put it this way, I plan to try and return them despite receiving them free through the Vine program. They are actually that bad.","Reviewed in the United States July 26, 2024",AGR3P4URVCEUJWIT4X6ODRNABDWA,0,0,Color: Matte BlackStyle: Solo Buds,Beats Solo Buds,0.12721088435374148,0.5031632653061225,Neutral
R8DC71XB7ESAF,B0D3JB14QS,2.0 out of 5 stars The more things change,Scott E Mallett,2,"These buds should be great. Let me say why they aren't. #1. No equalizer in the app on Android. #2 I have $20 earbuds that sound far superior to these. These are Beats and they have virtually no bass at all. #3 The fit is ok, and I have big ears, but they're almost too big for me. They're just a large marble sized bud with a very small nub for the eartip and they don't go into the ear canal very far.ON the plus side, they're connection is the easiest ever. Open the lid and they appear on your phone in a second.","Reviewed in the United States June 22, 2024",AE3IZWXN4C5LIPWNQCWKSRQ5T5EA,0,9,Color: Matte BlackStyle: Solo Buds,Beats Solo Buds,0.21887755102040818,0.4570408163265305,Positive
R2DSQCNYM4I5AD,B0D3JB14QS,5.0 out of 5 stars Awesome buds.,Toaster,5,"These sound great. Very compact case fits easily in my pocket. Battery lasts for days of intermittent use. Connection is easy, with or without the app. Recommend.","Reviewed in the United States July 3, 2024",AERHCWS5C6JQFWQVNDVIVD3Y5LCQ,0,0,Color: Transparent RedStyle: Solo Buds,Beats Solo Buds,0.4533333333333333,0.6233333333333333,Positive
RBHNND4BXZZ15,B0D3JB14QS,1.0 out of 5 stars Worst earbuds I've ever had. And I've had a lot.,Tiger Shark,1,"I am astonished at how awful these buds sound. I'm normally a fan of Galaxy Buds or Pixel Buds, but I LOVE trying new earbuds. I figured BEATS should be great, boy was I wrong! As soon as I put them on I felt like I was listening to a $10 pair of earbuds I got from Five Below. I'm not even exaggerating. They are 100% that bad. If you like to listen to music, or even watch a good movie with earbuds then DO NOT BUY THESE. I can promise you, you will regret it as soon as you put them on.The size is way too small, even though they are pretty comfortable. They fall out easily, and can't hold a long charge.For the first time ever since I've been buying earbuds, I have absolutely nothing good at all to say about these. I usually have one or two good things to say, but these are just that bad.Unfortunately I will NEVER buy a BEATS product again. I'll stick to what's good: Pixel Buds and Galaxy Buds. Even my pair of $25 Skull Candy Buds are way better than these.","Reviewed in the United States July 31, 2024",AEPGO2GZUBN6BZFJHVQFLQRWUHMQ,0,0,Color: Transparent RedStyle: Solo Buds,Beats Solo Buds,0.18784271284271287,0.6303751803751805,Neutral
